10/ -4.90020761
11/ -4.88203057
12/ -4.90752839
13/ -4.89459223
14/ -4.89284047
15/ -4.90636561
16/ -4.89775623
17/ -4.89953734
18/ -4.90420903
19/ -4.89736582
20/ -4.89870760
21/ -4.90014655
22/ -4.89816618
4/ -5.01941624
5/ -4.74672520
6/ -4.88086119
7/ -4.94654533
8/ -4.86000621
9/ -4.92647586
